item_id,transaction_id,product_id,quantity,unit_price,line_total
ITEM21741,TXN07256,PROD0310,1,281.22,281.22
ITEM21742,TXN07256,PROD0142,1,246.07,246.07
ITEM21743,TXN07257,PROD0420,3,179.06,537.18
ITEM21744,TXN07257,PROD0158,2,389.94,779.88
ITEM21745,TXN07257,PROD0359,1,419.02,419.02
ITEM21746,TXN07257,PROD0120,1,343.63,343.63
ITEM21747,TXN07257,PROD0244,1,69.17,69.17
ITEM21748,TXN07258,PROD0232,3,403.13,1209.39
ITEM21749,TXN07258,PROD0181,1,464.53,464.53
ITEM21750,TXN07258,PROD0028,2,443.18,886.36
ITEM21751,TXN07259,PROD0181,1,464.53,464.53
ITEM21752,TXN07259,PROD0491,3,53.06,159.18
ITEM21753,TXN07260,PROD0100,1,397.72,397.72
ITEM21754,TXN07260,PROD0319,2,115.48,230.96
ITEM21755,TXN07260,PROD0176,1,479.86,479.86
ITEM21756,TXN07260,PROD0495,2,116.85,233.7
ITEM21757,TXN07261,PROD0004,1,375.63,375.63
ITEM21758,TXN07261,PROD0381,3,150.88,452.64
ITEM21759,TXN07261,PROD0368,2,481.48,962.96
ITEM21760,TXN07262,PROD0478,3,159.96,479.88
ITEM21761,TXN07263,PROD0132,1,273.85,273.85
ITEM21762,TXN07263,PROD0427,1,442.62,442.62
ITEM21763,TXN07263,PROD0355,2,356.07,712.14
ITEM21764,TXN07263,PROD0232,3,403.13,1209.39
ITEM21765,TXN07263,PROD0397,2,476.24,952.48
ITEM21766,TXN07264,PROD0393,2,34.61,69.22
ITEM21767,TXN07264,PROD0410,2,471.18,942.36
ITEM21768,TXN07264,PROD0006,2,84.32,168.64
ITEM21769,TXN07264,PROD0389,2,194.52,389.04
ITEM21770,TXN07264,PROD0257,3,497.98,1493.94
ITEM21771,TXN07265,PROD0049,3,89.51,268.53
ITEM21772,TXN07265,PROD0321,3,277.2,831.6
ITEM21773,TXN07266,PROD0095,3,329.63,988.89
ITEM21774,TXN07266,PROD0418,2,30.6,61.2
ITEM21775,TXN07266,PROD0003,3,349.54,1048.62
ITEM21776,TXN07267,PROD0214,1,496.25,496.25
ITEM21777,TXN07267,PROD0001,1,356.82,356.82
ITEM21778,TXN07267,PROD0377,1,19.04,19.04
ITEM21779,TXN07267,PROD0041,2,264.56,529.12
ITEM21780,TXN07268,PROD0471,1,25.68,25.68
ITEM21781,TXN07268,PROD0451,1,27.24,27.24
ITEM21782,TXN07268,PROD0285,2,10.84,21.68
ITEM21783,TXN07268,PROD0082,2,432.0,864.0
ITEM21784,TXN07268,PROD0336,1,161.93,161.93
ITEM21785,TXN07269,PROD0200,2,224.84,449.68
ITEM21786,TXN07270,PROD0379,3,285.92,857.76
ITEM21787,TXN07270,PROD0132,2,273.85,547.7
ITEM21788,TXN07271,PROD0471,2,25.68,51.36
ITEM21789,TXN07272,PROD0266,3,71.58,214.74
ITEM21790,TXN07273,PROD0204,1,369.94,369.94
ITEM21791,TXN07273,PROD0231,2,338.12,676.24
ITEM21792,TXN07273,PROD0463,1,486.53,486.53
ITEM21793,TXN07273,PROD0115,3,413.95,1241.85
ITEM21794,TXN07274,PROD0201,1,35.69,35.69
ITEM21795,TXN07274,PROD0447,1,194.3,194.3
ITEM21796,TXN07275,PROD0307,1,86.37,86.37
ITEM21797,TXN07275,PROD0293,2,327.12,654.24
ITEM21798,TXN07276,PROD0351,1,389.84,389.84
ITEM21799,TXN07276,PROD0468,2,432.03,864.06
ITEM21800,TXN07276,PROD0113,2,248.42,496.84
ITEM21801,TXN07277,PROD0067,1,46.73,46.73
ITEM21802,TXN07277,PROD0293,1,327.12,327.12
ITEM21803,TXN07277,PROD0034,1,376.59,376.59
ITEM21804,TXN07277,PROD0497,2,101.95,203.9
ITEM21805,TXN07277,PROD0311,2,230.76,461.52
ITEM21806,TXN07278,PROD0196,2,357.9,715.8
ITEM21807,TXN07278,PROD0237,3,282.41,847.23
ITEM21808,TXN07278,PROD0036,1,19.89,19.89
ITEM21809,TXN07278,PROD0089,3,163.39,490.17
ITEM21810,TXN07278,PROD0149,1,311.08,311.08
ITEM21811,TXN07279,PROD0223,2,41.13,82.26
ITEM21812,TXN07279,PROD0437,1,485.09,485.09
ITEM21813,TXN07279,PROD0236,3,25.66,76.98
ITEM21814,TXN07280,PROD0352,2,458.15,916.3
ITEM21815,TXN07280,PROD0046,2,118.16,236.32
ITEM21816,TXN07280,PROD0113,3,248.42,745.26
ITEM21817,TXN07280,PROD0496,1,497.55,497.55
ITEM21818,TXN07280,PROD0068,1,341.28,341.28
ITEM21819,TXN07281,PROD0082,2,432.0,864.0
ITEM21820,TXN07281,PROD0234,2,33.72,67.44
ITEM21821,TXN07282,PROD0422,3,24.21,72.63
ITEM21822,TXN07282,PROD0309,1,245.25,245.25
ITEM21823,TXN07283,PROD0427,2,442.62,885.24
ITEM21824,TXN07283,PROD0208,3,43.48,130.44
ITEM21825,TXN07283,PROD0368,2,481.48,962.96
ITEM21826,TXN07283,PROD0465,3,264.04,792.12
ITEM21827,TXN07284,PROD0287,3,71.86,215.58
ITEM21828,TXN07284,PROD0353,3,27.79,83.37
ITEM21829,TXN07284,PROD0138,1,409.98,409.98
ITEM21830,TXN07284,PROD0330,3,342.26,1026.78
ITEM21831,TXN07284,PROD0174,3,452.59,1357.77
ITEM21832,TXN07285,PROD0111,1,56.3,56.3
ITEM21833,TXN07286,PROD0450,1,126.29,126.29
ITEM21834,TXN07286,PROD0336,2,161.93,323.86
ITEM21835,TXN07286,PROD0295,3,260.18,780.54
ITEM21836,TXN07286,PROD0384,3,383.5,1150.5
ITEM21837,TXN07287,PROD0078,2,294.3,588.6
ITEM21838,TXN07288,PROD0210,1,80.27,80.27
ITEM21839,TXN07289,PROD0189,3,433.85,1301.55
ITEM21840,TXN07289,PROD0418,1,30.6,30.6
ITEM21841,TXN07289,PROD0224,2,248.15,496.3
ITEM21842,TXN07289,PROD0319,1,115.48,115.48
ITEM21843,TXN07290,PROD0410,2,471.18,942.36
ITEM21844,TXN07290,PROD0215,2,434.8,869.6
ITEM21845,TXN07290,PROD0259,2,441.27,882.54
ITEM21846,TXN07291,PROD0241,2,179.02,358.04
ITEM21847,TXN07292,PROD0119,1,344.66,344.66
ITEM21848,TXN07292,PROD0301,1,102.64,102.64
ITEM21849,TXN07292,PROD0381,2,150.88,301.76
ITEM21850,TXN07293,PROD0072,2,386.89,773.78
ITEM21851,TXN07293,PROD0367,1,451.73,451.73
ITEM21852,TXN07293,PROD0419,3,122.77,368.31
ITEM21853,TXN07293,PROD0035,1,285.08,285.08
ITEM21854,TXN07294,PROD0443,1,455.21,455.21
ITEM21855,TXN07294,PROD0384,1,383.5,383.5
ITEM21856,TXN07295,PROD0308,1,88.72,88.72
ITEM21857,TXN07295,PROD0143,1,168.69,168.69
ITEM21858,TXN07295,PROD0459,2,176.23,352.46
ITEM21859,TXN07295,PROD0388,3,10.05,30.15
ITEM21860,TXN07296,PROD0179,2,178.61,357.22
ITEM21861,TXN07296,PROD0225,3,179.61,538.83
ITEM21862,TXN07297,PROD0084,1,400.48,400.48
ITEM21863,TXN07298,PROD0160,3,386.96,1160.88
ITEM21864,TXN07298,PROD0047,3,79.01,237.03
ITEM21865,TXN07298,PROD0004,3,375.63,1126.89
ITEM21866,TXN07298,PROD0193,1,142.41,142.41
ITEM21867,TXN07299,PROD0114,3,175.4,526.2
ITEM21868,TXN07299,PROD0262,2,57.42,114.84
ITEM21869,TXN07299,PROD0285,2,10.84,21.68
ITEM21870,TXN07300,PROD0500,1,280.1,280.1
ITEM21871,TXN07300,PROD0098,3,110.1,330.3
ITEM21872,TXN07301,PROD0266,1,71.58,71.58
ITEM21873,TXN07301,PROD0228,2,325.45,650.9
ITEM21874,TXN07302,PROD0041,2,264.56,529.12
ITEM21875,TXN07302,PROD0368,1,481.48,481.48
ITEM21876,TXN07302,PROD0339,1,134.72,134.72
ITEM21877,TXN07302,PROD0207,2,191.64,383.28
ITEM21878,TXN07303,PROD0037,1,189.81,189.81
ITEM21879,TXN07303,PROD0106,1,18.42,18.42
ITEM21880,TXN07303,PROD0252,3,282.96,848.88
ITEM21881,TXN07304,PROD0388,3,10.05,30.15
ITEM21882,TXN07305,PROD0013,2,110.22,220.44
ITEM21883,TXN07305,PROD0284,1,212.69,212.69
ITEM21884,TXN07305,PROD0350,2,34.22,68.44
ITEM21885,TXN07305,PROD0269,1,161.12,161.12
ITEM21886,TXN07306,PROD0236,1,25.66,25.66
ITEM21887,TXN07306,PROD0428,3,261.17,783.51
ITEM21888,TXN07307,PROD0145,3,273.85,821.55
ITEM21889,TXN07307,PROD0056,2,383.0,766.0
ITEM21890,TXN07307,PROD0395,3,84.43,253.29
ITEM21891,TXN07308,PROD0214,3,496.25,1488.75
ITEM21892,TXN07308,PROD0024,2,186.53,373.06
ITEM21893,TXN07308,PROD0356,3,149.3,447.9
ITEM21894,TXN07309,PROD0014,1,64.95,64.95
ITEM21895,TXN07309,PROD0467,3,328.41,985.23
ITEM21896,TXN07309,PROD0395,3,84.43,253.29
ITEM21897,TXN07309,PROD0415,2,183.81,367.62
ITEM21898,TXN07310,PROD0403,3,92.19,276.57
ITEM21899,TXN07310,PROD0087,3,210.15,630.45
ITEM21900,TXN07311,PROD0490,1,75.43,75.43
ITEM21901,TXN07311,PROD0371,2,418.04,836.08
ITEM21902,TXN07311,PROD0147,3,202.96,608.88
ITEM21903,TXN07311,PROD0165,3,75.69,227.07
ITEM21904,TXN07312,PROD0415,1,183.81,183.81
ITEM21905,TXN07313,PROD0172,3,231.92,695.76
ITEM21906,TXN07313,PROD0069,3,439.44,1318.32
ITEM21907,TXN07313,PROD0198,3,243.45,730.35
ITEM21908,TXN07313,PROD0434,2,158.58,317.16
ITEM21909,TXN07314,PROD0281,3,434.41,1303.23
ITEM21910,TXN07314,PROD0016,1,179.59,179.59
ITEM21911,TXN07314,PROD0453,2,423.31,846.62
ITEM21912,TXN07314,PROD0408,3,212.0,636.0
ITEM21913,TXN07314,PROD0207,2,191.64,383.28
ITEM21914,TXN07315,PROD0053,1,158.47,158.47
ITEM21915,TXN07315,PROD0056,3,383.0,1149.0
ITEM21916,TXN07316,PROD0470,1,54.31,54.31
ITEM21917,TXN07316,PROD0382,1,160.98,160.98
ITEM21918,TXN07316,PROD0126,2,80.64,161.28
ITEM21919,TXN07317,PROD0323,1,419.88,419.88
ITEM21920,TXN07317,PROD0042,3,196.09,588.27
ITEM21921,TXN07317,PROD0264,1,482.86,482.86
ITEM21922,TXN07318,PROD0419,2,122.77,245.54
ITEM21923,TXN07318,PROD0048,1,211.71,211.71
ITEM21924,TXN07318,PROD0260,1,48.14,48.14
ITEM21925,TXN07318,PROD0325,3,97.18,291.54
ITEM21926,TXN07318,PROD0081,2,86.82,173.64
ITEM21927,TXN07319,PROD0281,3,434.41,1303.23
ITEM21928,TXN07319,PROD0215,1,434.8,434.8
ITEM21929,TXN07319,PROD0082,1,432.0,432.0
ITEM21930,TXN07319,PROD0389,2,194.52,389.04
ITEM21931,TXN07319,PROD0033,1,225.04,225.04
ITEM21932,TXN07320,PROD0371,1,418.04,418.04
ITEM21933,TXN07320,PROD0060,1,32.31,32.31
ITEM21934,TXN07321,PROD0415,3,183.81,551.43
ITEM21935,TXN07321,PROD0472,1,259.51,259.51
ITEM21936,TXN07321,PROD0417,3,21.56,64.68
ITEM21937,TXN07321,PROD0313,3,74.81,224.43
ITEM21938,TXN07322,PROD0389,3,194.52,583.56
ITEM21939,TXN07323,PROD0467,1,328.41,328.41
ITEM21940,TXN07323,PROD0373,3,131.13,393.39
ITEM21941,TXN07324,PROD0016,1,179.59,179.59
ITEM21942,TXN07324,PROD0176,3,479.86,1439.58
ITEM21943,TXN07324,PROD0398,2,284.2,568.4
ITEM21944,TXN07324,PROD0133,2,313.02,626.04
ITEM21945,TXN07324,PROD0181,3,464.53,1393.59
ITEM21946,TXN07325,PROD0312,1,38.44,38.44
ITEM21947,TXN07325,PROD0331,3,45.66,136.98
ITEM21948,TXN07325,PROD0484,2,83.57,167.14
ITEM21949,TXN07326,PROD0026,2,435.15,870.3
ITEM21950,TXN07326,PROD0021,2,243.29,486.58
ITEM21951,TXN07326,PROD0430,3,20.22,60.66
ITEM21952,TXN07326,PROD0314,3,149.8,449.4
ITEM21953,TXN07327,PROD0302,2,238.79,477.58
ITEM21954,TXN07327,PROD0176,1,479.86,479.86
ITEM21955,TXN07328,PROD0178,1,66.07,66.07
ITEM21956,TXN07328,PROD0236,2,25.66,51.32
ITEM21957,TXN07328,PROD0390,2,57.85,115.7
ITEM21958,TXN07328,PROD0332,1,30.69,30.69
ITEM21959,TXN07328,PROD0427,1,442.62,442.62
ITEM21960,TXN07329,PROD0274,3,252.22,756.66
ITEM21961,TXN07330,PROD0476,1,269.84,269.84
ITEM21962,TXN07330,PROD0174,3,452.59,1357.77
ITEM21963,TXN07330,PROD0039,1,329.32,329.32
ITEM21964,TXN07330,PROD0092,2,150.71,301.42
ITEM21965,TXN07331,PROD0104,2,113.56,227.12
ITEM21966,TXN07331,PROD0473,3,455.87,1367.61
ITEM21967,TXN07331,PROD0015,1,80.79,80.79
ITEM21968,TXN07331,PROD0285,2,10.84,21.68
ITEM21969,TXN07331,PROD0309,2,245.25,490.5
ITEM21970,TXN07332,PROD0163,1,312.32,312.32
ITEM21971,TXN07332,PROD0500,3,280.1,840.3
ITEM21972,TXN07332,PROD0368,2,481.48,962.96
ITEM21973,TXN07332,PROD0424,1,341.78,341.78
ITEM21974,TXN07332,PROD0351,1,389.84,389.84
ITEM21975,TXN07333,PROD0118,2,413.51,827.02
ITEM21976,TXN07333,PROD0405,3,192.52,577.56
ITEM21977,TXN07333,PROD0260,2,48.14,96.28
ITEM21978,TXN07333,PROD0191,2,480.95,961.9
ITEM21979,TXN07334,PROD0311,2,230.76,461.52
ITEM21980,TXN07334,PROD0158,1,389.94,389.94
ITEM21981,TXN07334,PROD0415,1,183.81,183.81
ITEM21982,TXN07334,PROD0094,3,209.91,629.73
ITEM21983,TXN07335,PROD0150,2,223.76,447.52
ITEM21984,TXN07335,PROD0484,1,83.57,83.57
ITEM21985,TXN07335,PROD0087,2,210.15,420.3
ITEM21986,TXN07335,PROD0106,1,18.42,18.42
ITEM21987,TXN07336,PROD0260,1,48.14,48.14
ITEM21988,TXN07337,PROD0444,2,483.76,967.52
ITEM21989,TXN07337,PROD0117,1,44.3,44.3
ITEM21990,TXN07337,PROD0394,2,32.08,64.16
ITEM21991,TXN07337,PROD0160,1,386.96,386.96
ITEM21992,TXN07337,PROD0388,1,10.05,10.05
ITEM21993,TXN07338,PROD0129,3,140.43,421.29
ITEM21994,TXN07339,PROD0083,1,190.47,190.47
ITEM21995,TXN07339,PROD0372,1,494.95,494.95
ITEM21996,TXN07339,PROD0479,2,394.63,789.26
ITEM21997,TXN07339,PROD0220,2,205.85,411.7
ITEM21998,TXN07339,PROD0235,3,28.82,86.46
ITEM21999,TXN07340,PROD0341,1,317.4,317.4
ITEM22000,TXN07341,PROD0387,3,118.09,354.27
ITEM22001,TXN07341,PROD0465,1,264.04,264.04
ITEM22002,TXN07342,PROD0240,3,236.27,708.81
ITEM22003,TXN07343,PROD0294,3,161.45,484.35
ITEM22004,TXN07343,PROD0177,2,86.06,172.12
ITEM22005,TXN07343,PROD0103,3,361.56,1084.68
ITEM22006,TXN07344,PROD0268,3,240.92,722.76
ITEM22007,TXN07344,PROD0455,1,19.64,19.64
ITEM22008,TXN07344,PROD0023,3,108.89,326.67
ITEM22009,TXN07344,PROD0309,2,245.25,490.5
ITEM22010,TXN07344,PROD0043,2,69.18,138.36
ITEM22011,TXN07345,PROD0285,2,10.84,21.68
ITEM22012,TXN07345,PROD0227,2,484.79,969.58
ITEM22013,TXN07346,PROD0262,2,57.42,114.84
ITEM22014,TXN07346,PROD0166,2,320.17,640.34
ITEM22015,TXN07346,PROD0042,1,196.09,196.09
ITEM22016,TXN07347,PROD0261,2,438.3,876.6
ITEM22017,TXN07347,PROD0140,3,125.04,375.12
ITEM22018,TXN07347,PROD0410,2,471.18,942.36
ITEM22019,TXN07347,PROD0085,1,320.26,320.26
ITEM22020,TXN07347,PROD0435,1,224.83,224.83
ITEM22021,TXN07348,PROD0497,2,101.95,203.9
ITEM22022,TXN07348,PROD0467,3,328.41,985.23
ITEM22023,TXN07348,PROD0203,3,258.71,776.13
ITEM22024,TXN07348,PROD0204,3,369.94,1109.82
ITEM22025,TXN07348,PROD0338,3,51.75,155.25
ITEM22026,TXN07349,PROD0185,3,322.49,967.47
ITEM22027,TXN07349,PROD0165,3,75.69,227.07
ITEM22028,TXN07349,PROD0285,3,10.84,32.52
ITEM22029,TXN07350,PROD0318,1,459.41,459.41
ITEM22030,TXN07350,PROD0049,1,89.51,89.51
ITEM22031,TXN07350,PROD0029,3,89.3,267.9
ITEM22032,TXN07351,PROD0003,2,349.54,699.08
ITEM22033,TXN07352,PROD0366,1,318.16,318.16
ITEM22034,TXN07353,PROD0423,3,252.38,757.14
ITEM22035,TXN07353,PROD0162,2,282.66,565.32
ITEM22036,TXN07353,PROD0129,3,140.43,421.29
ITEM22037,TXN07353,PROD0278,1,433.53,433.53
ITEM22038,TXN07353,PROD0500,3,280.1,840.3
ITEM22039,TXN07354,PROD0010,3,221.58,664.74
ITEM22040,TXN07354,PROD0215,2,434.8,869.6
ITEM22041,TXN07355,PROD0215,1,434.8,434.8
ITEM22042,TXN07355,PROD0460,3,480.41,1441.23
ITEM22043,TXN07355,PROD0305,3,360.07,1080.21
ITEM22044,TXN07355,PROD0255,3,493.27,1479.81
ITEM22045,TXN07356,PROD0051,2,454.71,909.42
ITEM22046,TXN07356,PROD0151,2,109.23,218.46
ITEM22047,TXN07356,PROD0332,2,30.69,61.38
ITEM22048,TXN07356,PROD0238,2,38.12,76.24
ITEM22049,TXN07357,PROD0077,3,341.59,1024.77
ITEM22050,TXN07358,PROD0341,1,317.4,317.4
ITEM22051,TXN07358,PROD0096,2,271.81,543.62
ITEM22052,TXN07359,PROD0002,1,453.62,453.62
ITEM22053,TXN07359,PROD0166,2,320.17,640.34
ITEM22054,TXN07359,PROD0150,1,223.76,223.76
ITEM22055,TXN07359,PROD0353,1,27.79,27.79
ITEM22056,TXN07360,PROD0109,2,196.93,393.86
ITEM22057,TXN07361,PROD0389,1,194.52,194.52
ITEM22058,TXN07362,PROD0016,3,179.59,538.77
ITEM22059,TXN07363,PROD0440,3,189.15,567.45
ITEM22060,TXN07363,PROD0243,2,241.51,483.02
ITEM22061,TXN07364,PROD0106,3,18.42,55.26
ITEM22062,TXN07364,PROD0283,3,186.99,560.97
ITEM22063,TXN07364,PROD0084,2,400.48,800.96
ITEM22064,TXN07364,PROD0105,1,23.1,23.1
ITEM22065,TXN07364,PROD0190,2,419.94,839.88
ITEM22066,TXN07365,PROD0343,3,115.56,346.68
ITEM22067,TXN07365,PROD0285,1,10.84,10.84
ITEM22068,TXN07365,PROD0315,3,143.96,431.88
ITEM22069,TXN07365,PROD0170,2,336.0,672.0
ITEM22070,TXN07365,PROD0115,2,413.95,827.9
ITEM22071,TXN07366,PROD0317,2,12.33,24.66
ITEM22072,TXN07366,PROD0143,2,168.69,337.38
ITEM22073,TXN07366,PROD0251,3,396.92,1190.76
ITEM22074,TXN07366,PROD0473,1,455.87,455.87
ITEM22075,TXN07366,PROD0337,1,102.84,102.84
ITEM22076,TXN07367,PROD0192,3,129.57,388.71
ITEM22077,TXN07367,PROD0445,3,75.1,225.3
ITEM22078,TXN07367,PROD0407,2,279.7,559.4
ITEM22079,TXN07367,PROD0038,2,65.55,131.1
ITEM22080,TXN07368,PROD0007,3,382.33,1146.99
ITEM22081,TXN07368,PROD0478,2,159.96,319.92
ITEM22082,TXN07369,PROD0047,1,79.01,79.01
ITEM22083,TXN07369,PROD0299,3,285.89,857.67
ITEM22084,TXN07369,PROD0096,2,271.81,543.62
ITEM22085,TXN07369,PROD0039,1,329.32,329.32
ITEM22086,TXN07369,PROD0007,1,382.33,382.33
ITEM22087,TXN07370,PROD0341,3,317.4,952.2
ITEM22088,TXN07370,PROD0415,2,183.81,367.62
ITEM22089,TXN07370,PROD0478,2,159.96,319.92
ITEM22090,TXN07371,PROD0017,3,43.8,131.4
ITEM22091,TXN07371,PROD0045,3,479.85,1439.55
ITEM22092,TXN07371,PROD0435,1,224.83,224.83
ITEM22093,TXN07371,PROD0243,2,241.51,483.02
ITEM22094,TXN07372,PROD0498,3,278.55,835.65
ITEM22095,TXN07372,PROD0423,2,252.38,504.76
ITEM22096,TXN07372,PROD0171,3,23.59,70.77
ITEM22097,TXN07373,PROD0449,3,409.8,1229.4
ITEM22098,TXN07374,PROD0193,1,142.41,142.41
ITEM22099,TXN07374,PROD0271,1,473.28,473.28
ITEM22100,TXN07374,PROD0184,2,141.35,282.7
ITEM22101,TXN07374,PROD0319,1,115.48,115.48
ITEM22102,TXN07374,PROD0329,2,498.98,997.96
ITEM22103,TXN07375,PROD0119,1,344.66,344.66
ITEM22104,TXN07375,PROD0363,3,374.93,1124.79
ITEM22105,TXN07376,PROD0272,1,459.54,459.54
ITEM22106,TXN07376,PROD0453,3,423.31,1269.93
ITEM22107,TXN07376,PROD0080,2,472.88,945.76
ITEM22108,TXN07377,PROD0390,3,57.85,173.55
ITEM22109,TXN07377,PROD0043,2,69.18,138.36
ITEM22110,TXN07377,PROD0258,3,52.55,157.65
ITEM22111,TXN07377,PROD0204,2,369.94,739.88
ITEM22112,TXN07378,PROD0409,3,195.82,587.46
ITEM22113,TXN07378,PROD0226,2,62.48,124.96
ITEM22114,TXN07378,PROD0422,3,24.21,72.63
ITEM22115,TXN07379,PROD0205,2,267.65,535.3
ITEM22116,TXN07379,PROD0054,3,46.98,140.94
ITEM22117,TXN07380,PROD0050,1,479.2,479.2
ITEM22118,TXN07381,PROD0262,2,57.42,114.84
ITEM22119,TXN07381,PROD0286,1,486.13,486.13
ITEM22120,TXN07381,PROD0085,3,320.26,960.78
ITEM22121,TXN07382,PROD0029,1,89.3,89.3
ITEM22122,TXN07383,PROD0446,3,257.82,773.46
ITEM22123,TXN07383,PROD0213,3,273.79,821.37
ITEM22124,TXN07383,PROD0117,3,44.3,132.9
ITEM22125,TXN07384,PROD0394,1,32.08,32.08
ITEM22126,TXN07384,PROD0203,2,258.71,517.42
ITEM22127,TXN07384,PROD0363,2,374.93,749.86
ITEM22128,TXN07384,PROD0145,1,273.85,273.85
ITEM22129,TXN07384,PROD0115,2,413.95,827.9
ITEM22130,TXN07385,PROD0429,2,435.9,871.8
ITEM22131,TXN07385,PROD0012,3,386.75,1160.25
ITEM22132,TXN07385,PROD0344,2,320.79,641.58
ITEM22133,TXN07385,PROD0016,1,179.59,179.59
ITEM22134,TXN07386,PROD0431,1,380.81,380.81
ITEM22135,TXN07386,PROD0074,1,436.7,436.7
ITEM22136,TXN07386,PROD0091,3,324.67,974.01
ITEM22137,TXN07386,PROD0463,1,486.53,486.53
ITEM22138,TXN07386,PROD0317,2,12.33,24.66
ITEM22139,TXN07387,PROD0227,3,484.79,1454.37
ITEM22140,TXN07387,PROD0052,2,105.84,211.68
ITEM22141,TXN07388,PROD0072,1,386.89,386.89
ITEM22142,TXN07388,PROD0333,2,125.8,251.6
ITEM22143,TXN07388,PROD0189,3,433.85,1301.55
ITEM22144,TXN07389,PROD0013,3,110.22,330.66
ITEM22145,TXN07389,PROD0007,2,382.33,764.66
ITEM22146,TXN07389,PROD0033,2,225.04,450.08
ITEM22147,TXN07389,PROD0205,2,267.65,535.3
ITEM22148,TXN07390,PROD0333,2,125.8,251.6
ITEM22149,TXN07390,PROD0028,2,443.18,886.36
ITEM22150,TXN07390,PROD0280,3,318.05,954.15
ITEM22151,TXN07390,PROD0390,3,57.85,173.55
ITEM22152,TXN07390,PROD0463,3,486.53,1459.59
ITEM22153,TXN07391,PROD0248,3,353.31,1059.93
ITEM22154,TXN07391,PROD0012,3,386.75,1160.25
ITEM22155,TXN07391,PROD0026,2,435.15,870.3
ITEM22156,TXN07391,PROD0474,3,332.0,996.0
ITEM22157,TXN07391,PROD0169,3,190.78,572.34
ITEM22158,TXN07392,PROD0017,3,43.8,131.4
ITEM22159,TXN07392,PROD0090,1,236.79,236.79
ITEM22160,TXN07392,PROD0438,2,451.43,902.86
ITEM22161,TXN07393,PROD0291,2,339.26,678.52
ITEM22162,TXN07393,PROD0283,2,186.99,373.98
ITEM22163,TXN07394,PROD0390,2,57.85,115.7
ITEM22164,TXN07394,PROD0095,2,329.63,659.26
ITEM22165,TXN07394,PROD0149,3,311.08,933.24
ITEM22166,TXN07394,PROD0020,1,329.07,329.07
ITEM22167,TXN07395,PROD0207,1,191.64,191.64
ITEM22168,TXN07395,PROD0349,3,46.1,138.3
ITEM22169,TXN07395,PROD0325,2,97.18,194.36
ITEM22170,TXN07396,PROD0242,2,62.38,124.76
ITEM22171,TXN07397,PROD0206,2,447.47,894.94
ITEM22172,TXN07397,PROD0490,3,75.43,226.29
ITEM22173,TXN07397,PROD0132,1,273.85,273.85
ITEM22174,TXN07397,PROD0147,1,202.96,202.96
ITEM22175,TXN07397,PROD0072,1,386.89,386.89
ITEM22176,TXN07398,PROD0011,2,291.75,583.5
ITEM22177,TXN07399,PROD0182,1,56.42,56.42
ITEM22178,TXN07399,PROD0295,2,260.18,520.36
ITEM22179,TXN07399,PROD0412,2,345.42,690.84
ITEM22180,TXN07399,PROD0303,3,68.99,206.97
ITEM22181,TXN07399,PROD0195,3,240.48,721.44
ITEM22182,TXN07400,PROD0314,2,149.8,299.6
ITEM22183,TXN07400,PROD0045,3,479.85,1439.55
ITEM22184,TXN07400,PROD0047,2,79.01,158.02
ITEM22185,TXN07400,PROD0457,2,34.45,68.9
ITEM22186,TXN07401,PROD0006,3,84.32,252.96
ITEM22187,TXN07401,PROD0140,1,125.04,125.04
ITEM22188,TXN07402,PROD0034,3,376.59,1129.77
ITEM22189,TXN07403,PROD0196,3,357.9,1073.7
ITEM22190,TXN07403,PROD0264,1,482.86,482.86
ITEM22191,TXN07403,PROD0002,3,453.62,1360.86
ITEM22192,TXN07403,PROD0166,1,320.17,320.17
ITEM22193,TXN07404,PROD0008,3,146.44,439.32
ITEM22194,TXN07404,PROD0137,3,241.43,724.29
ITEM22195,TXN07404,PROD0492,3,299.37,898.11
ITEM22196,TXN07404,PROD0113,3,248.42,745.26
ITEM22197,TXN07404,PROD0101,3,416.7,1250.1
ITEM22198,TXN07405,PROD0094,2,209.91,419.82
ITEM22199,TXN07405,PROD0123,3,436.46,1309.38
ITEM22200,TXN07406,PROD0024,3,186.53,559.59
ITEM22201,TXN07406,PROD0435,3,224.83,674.49
ITEM22202,TXN07407,PROD0376,2,263.25,526.5
ITEM22203,TXN07407,PROD0410,2,471.18,942.36
ITEM22204,TXN07408,PROD0337,3,102.84,308.52
ITEM22205,TXN07409,PROD0230,3,291.31,873.93
ITEM22206,TXN07409,PROD0238,3,38.12,114.36
ITEM22207,TXN07409,PROD0373,1,131.13,131.13
ITEM22208,TXN07410,PROD0335,1,411.73,411.73
ITEM22209,TXN07410,PROD0409,3,195.82,587.46
ITEM22210,TXN07411,PROD0313,2,74.81,149.62
ITEM22211,TXN07411,PROD0089,1,163.39,163.39
ITEM22212,TXN07411,PROD0168,3,392.17,1176.51
ITEM22213,TXN07411,PROD0224,3,248.15,744.45
ITEM22214,TXN07411,PROD0301,1,102.64,102.64
ITEM22215,TXN07412,PROD0154,1,123.35,123.35
ITEM22216,TXN07412,PROD0476,1,269.84,269.84
ITEM22217,TXN07412,PROD0339,3,134.72,404.16
ITEM22218,TXN07412,PROD0409,3,195.82,587.46
ITEM22219,TXN07413,PROD0123,2,436.46,872.92
ITEM22220,TXN07413,PROD0386,1,228.29,228.29
